id,title,score_final,Drama,Comedy,Horror,Romance
60285,Mike's Murder,6.39,0,0,0,0
5622,Help!,10.26,1,1,0,0
10349,Goldfinger,36.17,0,0,1,0
42518,From Russia with Love,11.35,0,0,0,0
29787,Dr. No,23.94,1,0,1,0
9638,The Blue Lagoon,55.7,0,0,1,0
10576,A Fistful of Dollars,43.99,0,0,1,0
12662,Hard Eight,29.03,0,0,1,0
61369,Home Alone 2: Lost in New York,4.73,1,0,0,0
11712,Penitentiary,45.37,1,1,0,0
12618,Penitentiary II,23.09,1,0,0,1
13824,Someone to Watch Over Me,29.58,0,1,0,0
226,Sparrows,114.15,1,0,0,0
55107,Naturally Native,6.81,1,0,0,1
69851,Fight Club,6.39,1,0,0,0
10388,Beefcake,39.54,1,0,0,0
17198,The Story of Us,11.25,0,1,0,1
44857,Fever Pitch,10.25,1,1,0,1
9346,Joe the King,107.81,0,1,0,1
861,Julien Donkey-Boy,532.82,0,0,0,0
14412,The Omega Code,44.24,1,0,0,1
9377,The Straight Story,411.36,0,1,0,0
11541,The Bad Seed,34.57,1,0,0,1
2457,Time Bandits,29.54,1,0,0,1
11901,A Man and a Woman,93.12,0,0,0,0
4929,Fitzcarraldo,65.41,0,0,0,0
85325,All That Jazz,4.58,0,1,0,0
11230,Red Sorghum,59.98,0,1,0,0
8416,Crimes and Misdemeanors,46.71,1,0,0,0
11054,Bats,36.47,0,1,0,0
851,The Best Man,42.64,1,0,0,1
24453,Bringing Out the Dead,8.41,1,0,0,0
18254,Crazy in Alabama,26.57,1,0,0,0
56235,Three to Tango,2.28,0,0,0,0
20123,Body Shots,21.5,1,1,0,0
16642,Men Cry Bullets,77.53,1,0,0,1
2593,Brother Can You Spare A Dime,15.58,1,0,0,0
42020,The Guardian,4.09,0,0,0,0
3086,The Ipcress File,29.38,0,1,0,1
16305,On Any Sunday,37.52,1,1,0,1
32255,RoboCop,18.68,0,1,0,1
48797,RoboCop 2,6.95,1,0,0,0
19997,Who Framed Roger Rabbit,35.18,1,0,0,0
3767,Melvin and Howard,39.22,1,0,0,1
17352,For Your Eyes Only,12.59,0,0,0,1
535,Licence to Kill,101.28,1,0,0,1
2731,Live and Let Die,17.86,1,0,0,1
1654,Rawhead Rex,103.52,0,0,0,0
31043,Thunderball,3.83,1,0,0,0
14831,House on Haunted Hill,33.12,0,1,0,0
658,Music of the Heart,311.27,0,0,0,0
657,Being John Malkovich,240.93,0,0,0,0
646,Dreaming of Joseph Lees,298.63,0,0,0,0
5689,Man Of The Century,134.71,1,0,0,1
391,Princess Mononoke,281.95,0,0,0,0
8052,The Suburbans,59.34,1,0,0,0
772,My Best Fiend,746.87,0,1,0,0
65448,Train of Life,4.48,1,0,0,0
65452,The Bachelor,1.5,0,0,0,0
31650,The Bone Collector,15.47,1,0,0,1
73575,The Insider,6.12,1,0,0,0
302579,American Movie,0.05,1,0,0,0
550,Last Night,2938.65,1,0,0,0
97537,Portraits Chinois,5.17,1,0,0,0
12220,Rosetta,27.74,1,1,0,1
1610,"They Shoot Horses, Don't They?",21.79,0,1,0,1
53151,Battling Butler,5.66,1,0,0,0
42881,Bride of Re-Animator,11.61,1,1,0,0
29064,Bustin' Loose,7.75,0,0,1,0
404,Coma,104.87,1,0,0,0
42196,Creepshow,34.13,1,0,1,0
36819,Creepshow 2,84.06,0,1,0,0
42726,Re-Animator,14.24,1,0,0,1
9343,Drugstore Cowboy,50.76,1,0,0,0
16858,Falling Down,32.14,1,0,0,0
42006,The Funhouse,14.62,1,0,0,0
11562,The General,66.58,1,1,0,0
10496,My Best Girl,13.43,0,0,1,0
16162,Piranha,16.65,1,1,0,0
8649,Rough Night in Jericho,75.45,1,0,0,0
31306,Slaughterhouse,10.13,1,1,0,0
10563,The Taming of the Shrew,23.86,0,1,0,1
14484,Nighthawks,10.48,1,0,0,1
214735,Yojimbo,3.56,1,1,0,0
94857,Repossessed,2.72,0,0,0,0
32043,The Omega Man,15.44,1,0,1,0
15247,Spaceballs,31.59,0,0,0,0
29251,Robin Hood,5.33,0,0,0,0
5548,Mister Roberts,457.78,0,0,0,0
5549,Quest for Fire,157.12,0,0,0,0
856,Little Big Man,451.07,0,1,0,0
38772,A Face in the Crowd,11.49,1,1,0,0
699,Trading Places,156.5,0,0,0,0
709,Meatballs,172.63,0,0,0,0
253,Meatballs Part II,169.45,0,0,0,0
13511,Meatballs III: Summer Job,12.67,0,0,1,0
660,Meatballs 4,179.46,0,0,0,0
11377,Dead Again,70.59,0,0,1,0
26149,Peter's Friends,18.77,1,0,0,0
492,The Incredibly True Adventure of Two Girls In Love,345.83,1,1,0,0
108346,Experience Preferred...But Not Essential,3.62,1,0,0,1
98480,Under the Rainbow,0.0,0,1,0,1
128,How I Won the War,624.16,0,0,0,0
46286,Light It Up,5.77,1,1,0,0
8672,Anywhere But Here,17.44,0,0,0,0
8056,Dogma,18.88,1,1,0,0
2020,The Messenger: The Story of Joan of Arc,29.53,0,1,0,0
9481,Pokémon: The First Movie: Mewtwo Strikes Back,259.94,1,0,0,0
9008,Felicia's Journey,155.3,1,0,0,0
14242,Oxygen,23.16,0,0,0,0
16129,Where's Marlowe?,17.83,1,0,0,1
104103,The Ape,3.66,1,1,0,0
11489,British Intelligence,19.85,1,0,0,0
28145,The Commitments,20.71,1,0,0,0
51371,Holiday Inn,6.73,1,1,0,0
18111,The Longest Day,27.56,0,1,1,0
31361,Poison Ivy,7.54,0,1,0,0
11223,Poison Ivy: The New Seduction,31.77,1,0,0,0
16281,Ten Benny,76.3,0,1,1,0
16288,Tora! Tora! Tora!,46.93,0,0,1,0
1694,Women on the Verge of a Nervous Breakdown,86.63,0,1,1,0
476,The Verdict,41.91,1,0,0,0
37094,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,259.07,1,0,0,0
13555,The Adventures of Buckaroo Banzai Across the 8th Dimension,25.02,0,0,1,0
961,Stand and Deliver,79.2,1,1,0,0
73969,Moonstruck,3.9,1,1,0,1
24831,The Sandpiper,46.3,0,0,1,0
64963,Jeremiah Johnson,4.96,0,0,0,0
85160,Repulsion,6.5,0,0,1,0
25560,Irma la Douce,14.65,1,1,0,1
21610,42 Up,31.58,0,0,0,0
11878,Liberty Heights,108.56,1,0,0,0
11510,Mansfield Park,20.98,0,1,1,0
11234,"Goodbye, 20th Century",49.72,0,0,0,0
957,Sleepy Hollow,284.43,0,1,0,0
11886,The World Is Not Enough,354.89,0,0,0,0
37853,All About My Mother,17.12,1,1,0,0
62204,The Living Dead Girl,40.35,1,0,0,0
11040,Babes in Toyland,45.49,0,0,0,0
21849,Scrooged,20.69,1,0,0,0
1621,Harvey,238.88,0,1,0,0
14035,Bicycle Thieves,29.37,0,1,0,0
40771,Matewan,6.04,0,1,0,0
40772,Kagemusha,6.79,0,1,0,0
40773,47 Samurai,2.98,0,1,0,0
11498,McCabe & Mrs. Miller,31.83,0,0,0,0
11790,Maurice,17.75,1,1,0,0
29371,The Grapes of Wrath,7.25,1,1,0,1
276635,My Man Godfrey,3.66,0,1,0,0
47941,The Shop Around the Corner,4.41,0,1,0,0
29048,The Natural,5.99,0,1,0,0
19052,Shampoo,5.37,1,0,0,0
21349,A River Runs Through It,28.76,1,1,0,1
1832,Fatal Attraction,259.6,0,1,0,0
10047,Jagged Edge,119.12,1,0,0,0
10228,Stanley & Iris,107.26,0,0,0,0
47692,Midnight Run,10.65,1,0,0,0
18561,Awakenings,10.83,1,0,0,0
144953,Come See the Paradise,3.4,0,1,0,0
37426,Backdraft,4.27,1,0,1,0
51787,The Fisher King,3.94,0,0,0,0
11663,The River,46.28,1,1,0,0
13485,Country,23.47,1,1,0,1
9289,Places in the Heart,79.41,1,0,0,0
9264,"'night, Mother",31.03,0,0,0,0
18222,End of Days,13.11,0,0,0,1
124853,Toy Story 2,4.33,1,0,0,0
11165,Flawless,51.39,1,0,0,0
4203,Miss Julie,50.48,1,1,0,0
24226,Ride with the Devil,47.36,1,0,0,0
88875,Tumbleweeds,6.6,1,0,0,0
11379,A Bay of Blood,37.31,0,1,0,0
29154,The Distinguished Gentleman,23.6,1,0,0,0
2039,The Hitch-Hiker,61.02,1,1,0,1
77915,Santa Fe Trail,7.68,1,0,0,1
11943,Lauderdale,43.16,0,0,0,0
11481,Agnes Browne,71.81,1,0,1,0
2690,The End of the Affair,28.02,0,1,0,1
20565,The End of the Affair,5.69,0,0,0,0
27141,Holy Smoke!,9.7,1,0,0,0
10399,A Map of the World,30.3,1,0,0,1
90762,Sweet and Lowdown,3.78,0,1,0,0
2668,The Bonfire of the Vanities,540.5,1,0,0,0
36643,Broadway Damage,271.87,0,0,0,0
99,Daddy-Long-Legs,109.06,1,1,0,0
77010,Go West,8.6,0,0,1,0
25898,Grand Illusion,14.92,0,1,0,0
9647,The Great Santini,126.91,1,1,0,0
11787,The James Dean Story,53.43,1,1,0,0
5156,The Sea Wolves,131.02,1,0,0,0
24276,Stealing Home,14.46,1,0,0,0
11953,Tarzan the Fearless,46.68,1,0,0,0
44662,Three Ages,11.4,1,0,0,0
29005,The Two Jakes,30.24,0,0,0,0
26371,U2: Rattle and Hum,24.33,1,0,0,1
596,Hell in the Pacific,71.25,1,0,0,0
52470,The Glass Bottom Boat,3.86,0,1,0,0
20334,Cradle Will Rock,38.83,0,1,0,1
11393,Deuce Bigalow: Male Gigolo,57.56,1,0,0,0
31121,The Green Mile,16.72,1,1,0,1
293,The Cider House Rules,81.39,1,0,0,0
10998,Diamonds,101.27,1,0,1,1
12235,The War Zone,23.45,0,0,0,0
36094,The Bat Whispers,11.04,1,0,0,1
9013,The Last Picture Show,77.96,0,1,0,0
11005,The 7th Voyage of Sinbad,180.04,1,0,0,0
59820,Blood on the Sun,9.84,1,0,0,1
2924,Anna and the King,115.5,1,0,0,0
177,Bicentennial Man,112.27,1,1,0,0
38557,Stuart Little,12.05,1,0,0,0
42087,The Emperor and the Assassin,4.74,1,0,0,0
13681,Fantasia 2000,14.0,1,0,0,0
34760,Magnolia,4.52,1,0,0,0
9946,Onegin,153.41,0,0,1,0
863,Simpatico,1185.89,0,1,0,0
31582,Topsy-Turvy,23.46,1,1,0,0
125520,The Alley Cats,3.92,1,0,0,0
22267,Boiling Point,20.87,1,0,0,1
55123,Brenda Starr,6.22,1,1,0,0
5486,Carnal Knowledge,20.82,0,0,1,0
10411,Easy Rider,30.5,0,1,0,0
41462,The Falcon and the Snowman,12.15,0,0,0,0
1718,Hi-Yo Silver,3.71,0,0,0,0
28604,Room at the Top,2.35,0,0,0,0
15506,Ulysses,8.46,1,0,0,0
20024,Any Given Sunday,22.54,1,0,0,0
78256,Man on the Moon,3.32,0,0,0,1
13787,Galaxy Quest,17.81,1,1,0,0
54933,The Talented Mr. Ripley,5.75,1,0,0,0
9684,Next Friday,38.84,1,1,0,0
9586,The Hurricane,38.77,1,1,0,0
41638,Angela's Ashes,2.73,0,0,0,0
70801,Play It to the Bone,4.63,1,1,0,0
33015,Titus,8.93,0,1,0,0
777,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.",43.81,1,0,0,0
21887,The Third Miracle,11.02,1,0,0,0
5652,Montana,4.53,0,0,0,0
19664,Snow Falling on Cedars,9.6,0,0,0,0
32331,"Girl, Interrupted",10.44,1,0,0,1
76083,Trans,2.7,0,0,0,0
32628,My Dog Skip,9.65,1,1,0,0
32669,Supernova,19.12,1,0,0,0
18161,The Quarry,11.99,0,0,0,0
31681,The Terrorist,16.35,1,0,0,0
33666,The Way We Were,7.19,0,1,0,1
32274,Tess of the Storm Country,11.52,1,0,0,0
10402,Stalag 17,99.64,0,1,0,0
497,The Presidio,1263.06,1,0,0,0
1715,Papillon,93.02,1,0,0,0
35118,Pal Joey,5.09,1,1,0,0
42739,The Last Detail,20.81,1,0,0,0
26162,Five Easy Pieces,4.06,1,0,0,0
25188,Even Dwarfs Started Small,45.92,1,0,0,0
15515,Dead Calm,23.88,0,0,0,0
75888,The Boys from Brazil,4.71,1,0,0,0
1439,Black Sunday,72.59,1,0,0,1
2277,Against All Odds,306.84,0,1,0,0
10137,The Snows of Kilimanjaro,305.9,0,1,0,0
10387,National Lampoon's Loaded Weapon 1,9.13,1,0,0,0
49948,The Loves of Carmen,100.29,0,0,0,0
334,Fast Times at Ridgemont High,260.75,1,0,0,0
30237,A Cry in the Dark,13.71,1,0,0,1
50116,Born to Win,5.49,1,1,0,0
46435,Batman: Mask of the Phantasm,17.93,1,1,0,0
94260,American Flyers,1.64,1,0,0,0
22213,Voyage of the Damned,10.7,1,0,0,0
47070,Vampyros Lesbos,7.42,0,0,0,0
36492,A Star Is Born,14.3,1,0,0,0
624,Poison,130.42,1,0,0,0
26578,Pacific Heights,17.85,1,0,0,0
415072,Night Tide,0.0,0,0,0,0
43103,The Draughtsman's Contract,9.34,1,0,0,1
43194,Carmen,13.12,0,0,0,0
9563,A Zed & Two Noughts,137.01,1,0,0,0
1850,Woman in the Dunes,142.57,1,1,0,1
926,Down to You,227.28,0,1,0,0
1213,"Not Love, Just Frenzy",245.67,1,0,0,0
10471,Wirey Spindell,51.13,0,1,0,0
10400,Another Man's Poison,126.04,1,0,0,0
10397,The Odessa File,22.75,1,0,0,0
20761,The Saphead,20.35,1,1,0,0
12524,Seven Chances,29.05,1,0,0,0
28216,Smashing Time,8.2,0,0,0,0
36773,Where the Buffalo Roam,8.37,1,0,0,0
30814,Zachariah,3.71,1,1,0,0
10219,Eye of the Beholder,13.53,1,0,0,1
3558,Isn't She Great,231.28,1,0,0,0
104878,The Big Tease,0.02,1,0,0,0
17908,The Cup,27.43,1,1,0,0
10384,Santitos,37.41,0,0,1,0
125317,Encino Man,1.7,1,0,0,0
48233,The Goodbye Girl,4.52,1,0,0,0
10236,I Am Cuba,35.63,1,0,0,1
71067,Malcolm X,2.36,1,0,0,1
632,Sister Act,50.68,1,1,0,0
11851,Sister Act 2: Back in the Habit,28.16,1,0,0,0
5924,The Hand that Rocks the Cradle,144.47,1,0,0,0
33734,Alive,8.55,0,1,0,1
14886,Agnes of God,30.51,1,1,0,0
26617,Scent of a Woman,41.94,1,0,0,0
11900,Wayne's World,11.17,1,1,0,0
10493,Wayne's World 2,62.77,1,0,1,0
16241,A League of Their Own,36.2,1,0,1,0
27632,Patriot Games,28.92,0,0,1,0
22160,The Bodyguard,15.79,1,0,0,1
4460,Death Becomes Her,8.74,1,0,0,1
9644,Far and Away,56.34,0,1,0,0
43455,Howards End,3.98,1,0,0,1
13342,Singles,109.13,0,1,0,0
35119,Twin Peaks: Fire Walk with Me,19.25,1,0,0,0
21256,White Men Can't Jump,5.82,1,1,0,0
14919,Buffy the Vampire Slayer,72.01,0,0,0,0
14040,Hard Boiled,15.09,1,0,0,0
75641,Man Bites Dog,4.26,1,0,0,0
17343,El Mariachi,12.42,0,0,1,0
22692,Stop! Or My Mom Will Shoot,10.99,1,0,0,0
47620,Forever Young,8.02,1,0,1,0
2990,The Cutting Edge,29.71,0,0,0,0
38775,Of Mice and Men,7.74,0,0,0,0
10831,Bad Lieutenant,17.18,0,1,0,1
21193,Scream 3,4.91,1,0,0,0
33078,Single White Female,13.75,1,1,0,0
16672,The Boondock Saints,34.52,1,0,0,0
10472,Gun Shy,25.18,1,1,0,1
79474,Beloved/Friend,3.15,1,1,0,1
97805,Knockout,2.85,0,0,0,0
53714,The Baby,6.27,1,0,0,0
21489,Different for Girls,19.62,1,0,0,0
51392,Minnie and Moskowitz,4.51,1,1,0,0
32600,They Might Be Giants,19.92,0,1,0,1
110479,The Beach,2.68,0,1,0,0
13005,Snow Day,18.45,1,1,0,0
65134,The Tigger Movie,3.14,0,1,0,0
18681,Cotton Mary,16.61,1,0,0,0
75531,Not One Less,6.49,1,1,0,0
20468,Soft Toilet Seats,4.68,0,1,0,0
14521,Trois,5.35,0,1,0,0
46835,The Big Combo,3.26,1,0,0,1
10406,Conceiving Ada,65.34,0,1,0,0
14741,Eaten Alive,15.99,0,1,0,1
32015,Raining Stones,14.23,1,0,0,0
1883,"To Sir, with Love",123.12,1,0,0,0
2005,With Byrd at the South Pole,225.92,0,1,0,0
6279,Boiler Room,124.05,0,1,0,0
11087,Hanging Up,64.74,0,0,0,0
7305,Pitch Black,121.91,1,0,0,0
24735,The Whole Nine Yards,16.45,1,0,0,0
9475,Beautiful People,239.07,1,0,0,0
8872,Blue Collar,229.09,0,1,0,0
8873,Bluebeard,92.09,0,1,0,0
11287,The Circus,116.75,0,1,0,0
9869,City Lights,140.1,1,0,0,0
619,The Flamingo Kid,211.68,1,0,0,1
9374,A Dog's Life,204.53,0,1,0,0
11259,The Kid,94.46,1,0,0,1
8293,The Man from Laramie,37.63,1,0,0,1
11068,The Wild McCullochs,39.67,1,1,0,1
1923,Class Reunion,135.99,1,0,0,0
10158,The Big Trees,98.38,1,1,0,0
10206,Happy Go Lovely,62.19,0,1,1,0
11782,Reindeer Games,58.75,0,0,0,0
10086,Wonder Boys,65.46,1,1,1,0
9367,Deterrence,80.53,0,0,0,0
9876,Judy Berlin,75.04,0,1,0,0
10326,Mifune,82.33,1,0,0,1
16562,The Waiting Game,22.25,1,1,0,1
9609,3 Strikes,50.0,1,0,0,0
12143,Chain of Fools,54.57,1,0,0,0
4234,Drowning Mona,231.85,0,0,1,0
9605,The Next Best Thing,47.72,0,0,0,0
8374,What Planet Are You From?,263.51,0,0,0,0
29076,Beyond the Mat,12.55,0,1,0,1
80471,Ghost Dog: The Way of the Samurai,4.24,1,0,0,0
121940,The Year My Voice Broke,0.16,1,0,0,0
28156,Splendor in the Grass,9.07,0,0,1,0
106837,My Tutor,3.85,0,1,0,0
24349,The Legend of Lobo,9.31,1,1,0,1
27841,The Killing of Sister George,9.77,0,1,0,0
1907,Key Largo,391.04,1,0,0,1
15489,Jail Bait,20.37,0,1,0,0
15655,It Happened Here,49.83,0,0,0,0
68546,I'll Never Forget What's'isname,3.17,1,0,0,0
36210,For All Mankind,14.75,1,0,0,0
279444,Cross of Iron,0.0,0,1,0,0
77908,Bride of the Monster,2.13,1,0,0,1
22342,Born Yesterday,11.27,1,0,0,0
96484,Birdy,0.28,1,0,0,0
30062,And God Created Woman,16.96,0,0,1,0
62463,Blood Feast,9.08,1,1,0,0
25934,"Charlie, the Lonesome Cougar",28.71,1,0,0,0
101383,Color Me Blood Red,3.65,0,0,0,0
14181,Never Cry Wolf,67.46,1,0,0,0
10385,The Night Visitor,17.84,1,1,0,0
2787,The Perils of Pauline,549.49,0,0,0,0
2069,A Raisin in the Sun,170.55,0,1,0,0
61416,Two Thousand Maniacs!,6.19,1,1,0,0
14839,Brown's Requiem,12.57,1,0,0,0
42186,The Closer You Get,4.62,0,0,0,0
28978,Mission to Mars,42.26,1,1,0,0
901,The Ninth Gate,141.93,1,1,0,1
25010,Condo Painting,9.71,1,1,0,1
36208,East/West,17.63,0,1,0,0
10098,Defending Your Life,128.48,1,1,0,0
18264,Breaking Away,17.86,0,0,0,0
291861,Hoosiers,0.3,1,0,0,1
33374,Bull Durham,3.9,0,1,0,0
43368,Dog Day Afternoon,4.66,0,0,0,1
127602,American Graffiti,2.34,0,1,0,1
2155,The Asphalt Jungle,60.68,0,0,0,0
11004,The Searchers,55.22,1,1,0,0
25212,The Devil's Brigade,6.38,1,0,0,0
36048,The Big Country,2.98,1,1,0,0
139,Any Number Can Win,8.79,1,1,0,1
210307,Betrayed,0.58,0,1,0,0
47816,Bound for Glory,7.19,0,1,0,1
20682,The Bridge at Remagen,10.68,0,1,0,0
25166,Buck and the Preacher,17.25,0,1,0,0
1831,Daughters of the Dust,11.91,0,1,0,0
10416,Destination Moon,14.26,1,1,0,1
14271,The Fantastic Night,9.57,0,0,0,0
4816,Hangmen Also Die!,99.36,1,0,0,0
19958,The Ogre,6.59,1,0,0,1
28569,On the Beach,22.41,1,0,0,1
2193,Railroaded!,9.76,1,1,0,1
64871,Slaves to the Underground,0.01,0,0,0,0
54575,Song of Freedom,6.62,1,1,0,0
11016,Big Fella,44.03,1,0,0,0
23020,The Taking of Pelham One Two Three,4.96,0,0,0,0
54195,Volunteers,4.4,1,0,0,0
139058,JFK,3.85,1,1,0,0
20423,Who's Harry Crumb?,15.13,0,0,0,0
10839,Harry and the Hendersons,33.89,1,0,0,0
36489,Let's Get Harry,9.58,0,0,1,0
24481,Shanghai Surprise,16.18,1,1,0,1
11296,Who's That Girl,44.48,1,0,0,0
61651,She-Devil,6.71,1,1,0,1
28172,Date With an Angel,10.81,0,0,1,0
57855,Blind Date,3.38,0,0,0,0
28180,Nadine,7.12,0,0,1,0
14280,The Muppet Movie,15.29,1,0,0,0
72086,The Great Muppet Caper,5.48,0,0,1,0
149687,The Muppets Take Manhattan,3.94,0,1,0,0
29478,Sesame Street Presents Follow That Bird,11.89,1,0,0,1
28177,We're Back! A Dinosaur's Story,12.32,0,0,1,0
64166,Baby: Secret of the Lost Legend,3.14,1,0,0,0
73642,Turtle Diary,2.61,0,1,0,1
2067,Raise the Titanic,118.99,0,0,0,0
622,Titanic,238.58,0,0,1,0
110666,A Night to Remember,0.0,0,0,0,0
28463,Captain Horatio Hornblower R.N.,6.84,1,0,0,0
12186,The Carriers Are Waiting,23.96,1,1,0,0
20283,Erin Brockovich,29.36,1,1,0,0
5693,Final Destination,48.98,1,0,0,0
287,Soft Fruit,52.3,0,1,0,1
968,Babymother,212.31,1,0,0,0
838,The Bear,106.35,1,1,0,0
16958,Impact,40.03,1,0,0,0
3114,Love Is a Many-Splendored Thing,106.58,0,0,0,0
31938,Mirror,10.96,0,0,0,0
12501,The Crimson Pirate,26.46,1,0,0,1
22650,Thelma & Louise,8.75,1,0,0,1
31618,Something For Everyone,9.35,1,0,0,1
42232,...And Justice for All,11.0,0,0,0,0
15873,Animal House,15.29,0,0,0,0
26928,She's Gotta Have It,6.05,0,1,0,0
68427,School Daze,5.97,1,0,0,1
25392,Do the Right Thing,8.01,0,0,0,0
67455,Mo' Better Blues,3.45,0,0,0,0
22178,Jungle Fever,11.79,1,0,0,0
48213,Coogan's Bluff,7.53,1,0,0,0
35412,The Champ,22.68,1,0,0,1
43463,Death Wish,6.01,1,0,0,0
59939,Death Wish 2,2.81,1,1,0,0
159727,Death Wish 3,0.01,0,0,0,0
244151,Death Wish 4: The Crackdown,3.72,0,0,0,0
8333,Death Wish 5: The Face of Death,39.62,0,0,0,0
19259,Double Indemnity,17.7,0,1,0,0
820,Dying Young,163.81,1,0,0,0
11718,Cool as Ice,28.85,0,1,0,0
8989,Teenage Mutant Ninja Turtles,53.99,0,1,0,0
32031,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,3.03,0,0,0,0
58048,Teenage Mutant Ninja Turtles III,6.36,0,0,0,0
26827,Red Dawn,19.27,0,1,0,0
11157,Band of the Hand,28.9,0,1,0,0
28370,Born American,9.04,0,1,0,1
918,Bloodsport,40.09,0,1,0,1
61178,Eyes of Laura Mars,12.28,0,1,0,1
11176,Funny Bones,56.58,0,1,0,0
14900,The Good Earth,28.8,0,1,0,0
11899,"Good Morning, Vietnam",36.15,0,1,0,1
36536,The Good Mother,7.09,0,1,0,0
18890,Grumpy Old Men,41.81,0,0,0,0
19736,Guess Who's Coming to Dinner,10.17,0,0,0,0
123047,Romeo Must Die,4.92,1,1,0,1
24575,Here On Earth,9.45,1,0,0,0
16535,Whatever It Takes,17.03,1,0,0,1
10971,Buddy Boy,19.78,1,0,0,0
23928,The Color of Paradise,10.29,1,0,0,0
31336,Waking the Dead,5.52,1,0,0,1
462,Blood and Sand,226.91,1,0,0,0
9532,Gothic,434.84,0,0,1,0
117259,Hillbillys in a Haunted House,0.04,0,0,0,0
78231,Lord of the Flies,1.54,1,0,0,0
2383,Modern Times,30.34,1,0,0,0
25503,National Lampoon's Last Resort,4.9,1,0,0,0
53879,Solar Crisis,10.0,1,0,0,1
1396,That's Life!,52.28,1,0,0,0
11570,Heart and Souls,12.89,0,1,0,0
1541,Hud,240.07,1,0,0,0
150043,The Hustler,5.23,0,0,0,0
17443,Inherit the Wind,41.39,1,0,0,0
8469,Dersu Uzala,132.56,0,1,0,0
27995,Close Encounters of the Third Kind,14.71,0,1,0,1
36739,The City of the Dead,13.67,1,1,0,0
925,Jonah Who Will Be 25 in the Year 2000,98.57,1,0,0,0
41823,Retroactive,18.28,1,0,0,1
1713,A Place in the Sun,27.55,1,0,0,1
26170,Jacob's Ladder,28.78,1,0,0,0
30547,Empire Records,17.31,1,0,0,0
13939,La Bamba,58.78,1,0,0,0
14373,Ladyhawke,28.62,0,0,0,0
24873,Lucas,29.25,1,0,0,0
26263,High Fidelity,19.82,0,0,0,0
34746,The Road to El Dorado,17.6,1,0,0,0
996,The Skulls,133.95,1,0,0,0
9079,Autopsy,33.8,1,0,0,1
1496,Devil Girl from Mars,11.14,1,1,0,1
1498,El Dorado,154.99,0,1,0,0
1497,The Hideous Sun Demon,93.32,0,1,0,0
1499,Hook,62.81,0,1,0,0
1880,Horror Express,71.78,0,0,0,0
33762,My Chauffeur,9.16,1,0,0,0
103960,The Son of the Sheik,3.68,1,0,0,0
11690,Torso,118.05,0,0,0,0
29143,True Grit,17.93,1,0,1,0
35292,Roadside Prophets,7.92,0,1,0,0
36652,Madame Sousatzka,6.72,1,0,0,0
801,Max Dugan Returns,204.75,1,1,0,0
104301,Midnight Express,4.35,1,0,0,1
11520,Misery,59.16,0,1,0,1
1879,Mr. Saturday Night,57.76,1,1,0,1
2085,Murphy's Romance,106.78,0,0,0,0
13539,My Life,18.16,0,0,0,1
16222,Solaris,15.22,1,1,0,1
109479,Network,2.74,1,0,0,1
17078,No Way Out,14.07,1,0,0,0
37722,North Dallas Forty,9.82,1,0,0,1
75892,The Odd Couple,3.19,1,0,0,1
33516,The Outlaw Josey Wales,13.51,1,0,1,0
99008,Black and White,2.54,0,1,1,0
9960,Frequency,55.64,1,0,0,0
3082,Ready to Rumble,271.62,1,1,0,0
49338,Return to Me,4.53,0,1,0,0
2102,Rules of Engagement,4.19,1,0,0,0
52961,Joe Gould's Secret,3.48,1,1,0,0
12187,Me Myself I,32.07,1,1,0,1
24748,"Bell, Book and Candle",25.92,1,0,0,0
990,The Bells,80.61,1,0,0,0
1908,The End of Violence,34.09,1,0,0,0
9764,Force 10 from Navarone,32.56,1,0,0,0
840,How to Stuff a Wild Bikini,344.79,1,0,0,0
39890,Mystery Train,13.56,0,0,1,0
42237,Sacco & Vanzetti,4.4,0,0,0,0
26689,Taffin,15.49,0,0,0,0
25673,Arthur,32.19,1,0,0,1
2291,Bachelor Party,119.81,1,0,1,0
13531,Parenthood,62.63,1,1,0,0
16620,Predator,41.96,1,0,0,0
526,The Prince of Tides,86.0,1,0,0,1
13346,The Postman Always Rings Twice,20.75,1,1,0,1
243,Smoking / No Smoking,197.86,1,1,0,1
10501,All the Vermeers in New York,274.78,0,1,0,0
11478,An Actor's Revenge,55.96,1,0,0,0
96167,28 Days,3.91,0,0,1,0
24212,American Psycho,4.59,0,0,0,0
6644,Keeping the Faith,35.22,0,0,0,0
41038,Where the Money is,3.38,0,0,1,0
879,East Is East,478.83,0,1,0,0
32613,The Filth and the Fury,27.38,0,0,1,0
39406,Passion of Mind,4.37,0,1,0,1
85689,Third World Cop,2.85,1,0,0,1
31624,Coming Apart,15.64,0,0,1,0
17529,Diner,70.67,0,0,0,0
40841,Shakes the Clown,6.12,1,1,0,0
118098,Cabaret,4.54,1,0,0,0
1793,What Ever Happened to Baby Jane?,8.79,1,1,0,0
11327,Prick Up Your Ears,99.33,1,0,0,0
1700,Auntie Mame,336.05,1,0,0,0
54087,Guys and Dolls,7.67,1,1,0,0
34322,The Hunger,7.21,0,1,0,1
41659,Marathon Man,19.47,1,0,0,1
593,Caddyshack,117.81,1,0,0,0
10774,Gossip,127.01,1,0,0,0
10083,Love & Basketball,54.99,1,0,0,0
